naziv, pib, grad, adresa, tip, broj_automata_ili_uplatnih_mesta 
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Глогоњ, Београдска 15, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Глогоњ, Београдска 15, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Долово, Краља Петра И 12, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Долово, Краља Петра И 12, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Цара Лазара 1, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Панчево, Цара Лазара 1, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Параћин, Томе Живановића 1, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Параћин, Томе Живановића бр. 1, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Петровац, Српских владара 214-216, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Петровац, Српских владара 214-216, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, 27. Априла 47а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, 27. априла 47а, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Братства и јединства 53, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Братства и јединства 53, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Дрмно, Краља Петра 7, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Дрмно, Краља Петра 7, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Дунавска 22, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Дунавска 22, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Косовска 123, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Косовска 123, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Костолац, Вељка Дугошевића 8б, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Костолац, Вељка Дугошевића 8б, аутомати, 21
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Моше Пијаде 52, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Моше Пијаде 52, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Чеде Васовића 70, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожаревац, Чеде Васовића 70, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожега, Војводе Мишића 19, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожега, Војводе Мишића 19, аутомати, 8
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожега, Краља Александра 10, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Пожега, Краља Александра 10, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Раковица, Видиковачки венац 73р, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Раковица, Видиковачки венац 73р, аутомати, 14
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Рума, Путинци, Иве Лоле Рибара 10, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Рума, Путинци, Иве Лоле Рибара 10, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Свилајнац, Крива чаршија 52, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Свилајнац, Крива чаршија 52, аутомати, 22
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Карађорђева 39, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Карађорђева 39, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Карла Маркса 10, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Карла Маркса 10, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Кнеза Михајла 99а, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедерево, Кнеза Михајла 99а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедеревска Паланка, Азања, Азањске чете 2, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедеревска Паланка, Азања, Азањске чете 2, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедеревска Паланка, Паланачке чете 44, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедеревска Паланка, Паланачке чете 44, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Смедеревска Паланка, Првог српског устанка 28, аутомати, 20
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сопот, Милосава Влајића 6а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сопот, Милосава Влајића 6а, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сремска Митровица, Кузмин, Задружна 16, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сремска Митровица, Кузмин, Задружна 16, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сремска Митровица, Лаћарак, 1. Новембра 132а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сремска Митровица, Трг Светог Стефана 19, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Сремска Митровица, Трг Светог Стефана 19, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Стара Пазова, Нова Пазова, Цара Душана 17, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Стара Пазова, Нова Пазова, Цара Душана 17, аутомати, 9
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Стара Пазова, Нови Бановци, Патријарха Павла 8, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Стара Пазова, Нови Бановци, Патријарха Павла 8, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Бајмок, Југословенске Народне Армије 12, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Бајмок, Југословенске Народне Армије 12, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Блашка Рајића 3, аутомати, 12
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Блашка Рајића 3, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Јо Лајоша бр. 73, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Јо Лајоша бр. 73, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Нови Жедник, Маршала Тита 26, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Нови Жедник, Маршала Тита 26, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Палић, Хоргошки пут 65, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Палић, Хоргошки пут 65, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Партизанских база 30ф, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Партизанских база 30ф, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Таванкут, Матка Вуковића 4, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Таванкут, Матка Вуковића 4, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Чантавир, Маршала Тита 36, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Чантавир, Маршала Тита 36, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Шумска 13, локал бр. 6, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Суботица, Шумска 13, локал бр. 6, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ћуприја, Кнеза Милоша 18, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ћуприја, Кнеза Милоша 18, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ћуприја, Цара Лазара 3, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ћуприја, Цара Лазара 3, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Уб, Краља Петра Првог Ослободиоца 54, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Уб, Краља Петра Првог Ослободица 54, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ужице, Севојно, Александра Вучковића бб, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ужице, Севојно,ул. Александра Вучковића бб, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ужице, Ужичке републике 5, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Ужице, Ужичке републике 5, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Црвени крст, Ниш, Ђуке Динића 19, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Црвени крст, Ниш, Ђуке Динића 19, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чајетина, Златибор, Миладина Пећинара 117, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чајетина, Златибор, Миладина Пећинара 117, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чачак, Бате Јанковића 57, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чачак, Бате Јанковића 57, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чачак, Мрчајевци, Милоја Станојевића бб, к.п.3897 КО Мрчајевци, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чачак, Мрчајевци, Милоја Стојановића бб, к.п. 3897 К.О. Мрчајевци, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Београдска 22, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Београдска 22, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Пожешка 118а, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Пожешка 118а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Ратка Митровића 101а, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Ратка Митровића 101а, аутомати, 8
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Ратка Митровића 154, аутомати, 7
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Ратка Митровића 154, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Стевана Филиповића 8, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Стевана Филиповића 8, аутомати, 13
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Трговачка 14, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Чукарица, Трговачка 14, аутомати, 6
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Београдска 72 , Јеленча, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Господар Јевремова 33, аутомати, 10
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Господар Јевремова 33, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Јеленча, Београдска 72, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Слепчевић, Краља Александра 26, кладионица, 1
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шабац, Слепчевић, Краља Александра 26, аутомати, 5
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шид, Карађорђева 17, аутомати, 14
ZBET.RS D.O.O. KRAGUJEVAC, 110563380, Шид, Карађорђева 17, кладионица, 1
ZONA SREĆE D.O.O. BEOGRAD, 100823835, Вождовац, Војводе Степе бр. 15, аутомати, 34
ZONA SREĆE D.O.O. BEOGRAD, 100823835, Вождовац, Заплањска бр. 32 Стадион схоппинг центер, аутомати, 60
ZONA SREĆE D.O.O. BEOGRAD, 100823835, Палилула, Вишњичка бр. 84, ТЦ Биг фасхион, аутомати, 44
ZONA SREĆE D.O.O. BEOGRAD, 100823835, Чукарица, ТЦ Ада Мол, ул. Висока 31, к.п.30101, аутомати, 93
ZORAD D.O.O. BEOGRAD, 107165089, Алибунар, Братства Јединства бр. 5/10, аутомати, 5
ZORAD D.O.O. BEOGRAD, 107165089, Алибунар, Локве, ул. Трг ослобођења бб, аутомати, 5
ZORAD D.O.O. BEOGRAD, 107165089, Баточина, Његошева бр. 3, аутомати, 7
ZORAD D.O.O. BEOGRAD, 107165089, Бачка Паланка, Пивнице, Војвођанска бр. 28, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Бачка Паланка, Пивнице, Војвођанска бр. 28, аутомати, 5
ZORAD D.O.O. BEOGRAD, 107165089, Бела Црква, Гребенац, Карашка бр. 24, аутомати, 5
ZORAD D.O.O. BEOGRAD, 107165089, Бечеј, Бачко Градиште, ул. Главна бр. 3, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Бечеј, Бачко Градиште, ул. Главна бр. 3, аутомати, 12
ZORAD D.O.O. BEOGRAD, 107165089, Блаце, Краља Петра И Карађорђевића бр. 15, аутомати, 7
ZORAD D.O.O. BEOGRAD, 107165089, Блаце, Краља Петра И Карађорђевића бр. 15, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Бадовинци, Дринска бр. 18, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Бадовинци, Дринска бр. 18, аутомати, 7
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Дубље, Краља Петра И Карађорђевића бр. 9, аутомати, 7
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Дубље, Краља Петра И Карађорђевића бр. 9, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Клење, Дринска бр. 17, кладионица, 1
ZORAD D.O.O. BEOGRAD, 107165089, Богатић, Клење, Попа Цветина бр. 2а, аутомати, 7
ZORAD D.O.O. BEOGRAD, 107165089, Варварин, Марина Мариновића бр. 53, аутомати, 7
